SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,1610612761,TOR,Toronto Raptors,22300092,2023-10-28,TOR vs. PHI,L,240,38,87,0.437,17,32,0.531,14,19,0.737,13,28,41,28,5,5,13,19,107,-7,1
22023,1610612762,UTA,Utah Jazz,22301184,2024-04-12,UTA @ LAC,W,240,41,88,0.466,6,35,0.171,22,25,0.88,14,32,46,26,7,4,18,14,110,1,1
22023,1610612762,UTA,Utah Jazz,22301008,2024-03-21,UTA @ DAL,L,240,38,83,0.458,4,30,0.133,17,19,0.895,5,33,38,29,6,3,18,23,97,-16,1
22023,1610612762,UTA,Utah Jazz,22300974,2024-03-16,UTA vs. MIN,L,240,38,83,0.458,6,26,0.231,18,21,0.857,10,41,51,23,4,5,16,14,100,-19,1
22023,1610612762,UTA,Utah Jazz,22300576,2024-02-15,UTA vs. GSW,L,240,43,93,0.462,22,49,0.449,29,32,0.906,17,31,48,33,10,3,16,22,137,-3,1
22023,1610612762,UTA,Utah Jazz,22300671,2024-01-30,UTA @ NYK,L,240,39,86,0.453,12,36,0.333,13,17,0.765,15,28,43,23,3,5,15,16,103,-15,1
22023,1610612762,UTA,Utah Jazz,22300549,2024-01-13,UTA vs. LAL,W,240,42,93,0.452,12,37,0.324,36,39,0.923,13,39,52,28,7,5,10,20,132,7,1
22023,1610612762,UTA,Utah Jazz,22300495,2024-01-06,UTA @ PHI,W,240,46,80,0.575,8,30,0.267,20,24,0.833,9,39,48,30,4,4,24,18,120,11,1
22023,1610612762,UTA,Utah Jazz,22300374,2023-12-21,UTA @ DET,W,240,43,94,0.457,11,30,0.367,22,24,0.917,15,29,44,26,15,7,13,18,119,8,1
22023,1610612762,UTA,Utah Jazz,22300323,2023-12-14,UTA @ POR,W,240,49,92,0.533,11,33,0.333,13,14,0.929,13,32,45,27,9,9,11,14,122,8,1
22023,1610612762,UTA,Utah Jazz,22300270,2023-11-30,UTA @ MIN,L,240,33,87,0.379,11,34,0.324,13,14,0.929,13,38,51,22,6,4,21,19,90,-11,1
22023,1610612762,UTA,Utah Jazz,22300237,2023-11-22,UTA @ POR,L,240,37,79,0.468,10,31,0.323,21,26,0.808,14,30,44,25,7,3,24,13,105,-16,1
22023,1610612762,UTA,Utah Jazz,22300130,2023-11-02,UTA vs. ORL,L,240,41,89,0.461,12,33,0.364,19,26,0.731,13,35,48,27,9,7,20,27,113,-2,1
22023,1610612762,UTA,Utah Jazz,22300094,2023-10-28,UTA @ PHX,L,240,40,91,0.44,12,37,0.324,12,14,0.857,15,30,45,26,6,5,19,20,104,-22,1
22023,1610612764,WAS,Washington Wizards,22301103,2024-04-03,WAS vs. LAL,L,240,45,91,0.495,18,42,0.429,12,13,0.923,6,33,39,26,11,4,18,22,120,-5,1
22023,1610612764,WAS,Washington Wizards,22300980,2024-03-17,WAS vs. BOS,L,240,41,89,0.461,10,34,0.294,12,14,0.857,10,30,40,24,3,5,16,20,104,-26,1
22023,1610612764,WAS,Washington Wizards,22300865,2024-03-01,WAS @ LAC,L,240,46,98,0.469,12,34,0.353,11,15,0.733,9,30,39,29,5,3,10,17,115,-25,1
22023,1610612764,WAS,Washington Wizards,22300809,2024-02-23,WAS @ OKC,L,240,41,104,0.394,9,38,0.237,15,21,0.714,16,27,43,20,10,3,16,17,106,-41,1
22023,1610612764,WAS,Washington Wizards,22300753,2024-02-10,WAS vs. PHI,L,240,42,86,0.488,13,35,0.371,16,21,0.762,7,32,39,28,7,8,17,23,113,-6,1
22023,1610612764,WAS,Washington Wizards,22300628,2024-01-25,WAS vs. UTA,L,240,43,88,0.489,7,30,0.233,15,20,0.75,5,30,35,33,11,7,11,14,108,-15,1
22023,1610612764,WAS,Washington Wizards,22300602,2024-01-21,WAS vs. DEN,L,240,39,91,0.429,8,27,0.296,18,22,0.818,12,28,40,31,6,9,13,23,104,-9,1
22023,1610612764,WAS,Washington Wizards,22300494,2024-01-06,WAS vs. NYK,L,240,40,85,0.471,13,37,0.351,12,20,0.6,12,33,45,33,5,3,20,20,105,-16,1
22023,1610612764,WAS,Washington Wizards,22300416,2023-12-27,WAS vs. TOR,L,240,42,90,0.467,8,33,0.242,10,15,0.667,10,24,34,25,11,3,17,17,102,-30,1
22023,1610612764,WAS,Washington Wizards,22300386,2023-12-22,WAS @ GSW,L,240,44,97,0.454,11,35,0.314,19,24,0.792,9,30,39,25,7,4,9,16,118,-11,1
22023,1610612764,WAS,Washington Wizards,22300358,2023-12-18,WAS @ SAC,L,240,44,85,0.518,18,38,0.474,25,30,0.833,5,34,39,26,3,6,12,21,131,-12,1
22023,1610612764,WAS,Washington Wizards,22300241,2023-11-25,WAS vs. ATL,L,240,43,88,0.489,10,38,0.263,12,12,1.0,8,33,41,33,5,6,20,17,108,-28,1
22023,1610612764,WAS,Washington Wizards,22300189,2023-11-13,WAS @ TOR,L,240,43,84,0.512,12,26,0.462,9,12,0.75,8,30,38,32,11,5,22,22,107,-4,1
