SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,AVAILABLE_FLAG
2023-24,1610612752,NYK,New York Knicks,22300579,2024-01-18T00:00:00,NYK vs. WAS,W,48,105.2,109.7,106.2,104.8,-1.0,4.9,0.564,1.29,16.2,0.22,0.808,0.52,0.165,0.529,0.58,105.1,103.5,86.25,103,0.496,1,1,1,1,119,1608,499,976,1913,2179,2032,1935,255,872,1924,1489,1242,357,1254,1
2023-24,1610612752,NYK,New York Knicks,22300494,2024-01-06T00:00:00,NYK @ WAS,W,48,120.3,118.6,103.1,105.0,17.2,13.6,0.628,1.93,19.1,0.261,0.735,0.505,0.137,0.575,0.62,101.2,101.0,84.17,102,0.571,1,1,1,1,119,899,518,459,1281,1281,1163,1454,1050,1134,1274,825,641,741,487,1
2023-24,1610612752,NYK,New York Knicks,22300441,2023-12-30T00:00:00,NYK @ IND,L,48,119.0,124.8,135.6,137.3,-16.6,-12.5,0.533,1.71,16.7,0.4,0.763,0.557,0.139,0.563,0.589,104.6,101.5,84.58,101,0.42,1,1231,1231,1231,119,479,2386,1953,2115,1599,1890,124,683,329,1310,977,1084,659,2048,1
2023-24,1610612752,NYK,New York Knicks,22300343,2023-12-16T00:00:00,NYK @ LAC,L,48,117.9,120.8,138.5,141.2,-20.6,-20.4,0.455,2.0,14.7,0.288,0.718,0.473,0.099,0.527,0.579,103.7,101.5,84.58,101,0.39,1,1231,1231,1231,119,745,2426,2241,2396,1161,2267,1133,1245,1722,388,1515,1265,659,2248,1
2023-24,1610612752,NYK,New York Knicks,22300276,2023-12-01T00:00:00,NYK @ TOR,W,48,120.2,122.7,105.5,109.3,14.7,13.4,0.667,2.31,21.3,0.304,0.583,0.462,0.134,0.589,0.613,99.8,97.0,80.83,97,0.555,1,1,1,1,119,612,810,469,839,809,546,914,2371,1894,1182,632,729,1661,651,1
2023-24,1610612752,NYK,New York Knicks,22300202,2023-11-18T00:00:00,NYK @ CHA,W,48,124.0,127.1,111.7,112.5,12.4,14.6,0.587,2.25,19.6,0.306,0.837,0.554,0.125,0.593,0.614,97.5,96.0,80.0,96,0.554,1,1,1,1,119,355,1059,408,1704,872,1040,888,103,343,951,586,720,1823,669,1
2023-24,1610612752,NYK,New York Knicks,22300188,2023-11-13T00:00:00,NYK @ BOS,L,48,109.4,115.3,128.0,129.5,-18.6,-14.3,0.515,1.42,14.3,0.354,0.718,0.517,0.141,0.513,0.547,89.3,86.5,72.08,85,0.402,1,1231,1231,1231,119,1179,2220,2035,2200,2032,2314,386,1245,913,1379,1702,1741,2447,2166,1
2023-24,1610612752,NYK,New York Knicks,22300120,2023-11-01T00:00:00,NYK vs. CLE,L,48,86.2,92.7,100.2,97.9,-14.0,-5.2,0.563,1.29,13.1,0.348,0.837,0.541,0.146,0.375,0.423,99.0,96.5,80.42,96,0.426,1,1231,1231,1231,119,2380,185,1519,1925,2184,2411,445,103,511,1515,2453,2449,1747,1999,1
2023-24,1610612752,NYK,New York Knicks,22300090,2023-10-28T00:00:00,NYK @ NOP,L,48,86.2,87.0,93.2,95.0,-7.0,-8.0,0.576,1.0,13.9,0.322,0.846,0.568,0.19,0.406,0.444,102.0,100.5,83.75,100,0.472,1,1231,1231,1231,119,2436,122,1718,1797,2401,2354,698,84,234,2253,2428,2433,851,1481,1
2023-24,1610612760,OKC,Oklahoma City Thunder,22301163,2024-04-10T00:00:00,OKC vs. SAS,W,48,110.2,111.4,76.9,78.1,33.3,33.3,0.702,2.75,21.2,0.175,0.879,0.553,0.105,0.545,0.576,115.5,114.0,95.0,114,0.675,1,1,1,1,119,1487,3,52,546,469,575,2301,26,363,508,1257,1300,1,45,1
2023-24,1610612760,OKC,Oklahoma City Thunder,22301105,2024-04-03T00:00:00,OKC @ BOS,L,48,97.7,102.0,134.5,137.8,-36.8,-35.7,0.6,1.5,16.0,0.25,0.619,0.422,0.143,0.463,0.536,101.3,98.0,81.67,98,0.367,1,1231,1231,1231,119,2097,2401,2423,1557,1899,2069,1565,2238,2304,1419,2206,1892,1455,2331,1
2023-24,1610612760,OKC,Oklahoma City Thunder,22301057,2024-03-27T00:00:00,OKC vs. HOU,L,53,111.9,112.5,115.7,116.8,-3.7,-4.3,0.553,1.37,17.0,0.288,0.69,0.5,0.17,0.563,0.591,102.6,101.89,84.91,112,0.492,1,1231,1231,1231,17,1392,1400,1443,1991,2087,1818,1133,1616,1191,1991,981,1057,651,1302,1
2023-24,1610612760,OKC,Oklahoma City Thunder,22300884,2024-03-04T00:00:00,OKC @ LAL,L,48,106.1,104.0,116.0,117.2,-9.9,-13.2,0.595,2.2,16.3,0.228,0.659,0.408,0.1,0.473,0.515,99.0,99.5,82.92,100,0.408,1,1231,1231,1231,119,2006,1429,1979,1632,947,1997,1851,1961,2362,404,2143,2116,1069,2144,1
2023-24,1610612760,OKC,Oklahoma City Thunder,22300809,2024-02-23T00:00:00,OKC vs. WAS,W,48,135.8,131.3,93.6,96.4,42.2,34.9,0.545,2.0,20.0,0.205,0.746,0.547,0.134,0.707,0.726,110.7,111.0,92.5,112,0.695,1,1,1,1,119,187,157,40,2043,1161,868,2074,897,435,1179,32,32,5,25,1
2023-24,1610612760,OKC,Oklahoma City Thunder,22300760,2024-02-11T00:00:00,OKC vs. SAC,W,48,123.4,127.0,108.9,113.0,14.5,14.0,0.652,2.73,21.4,0.268,0.688,0.494,0.11,0.618,0.655,103.3,100.0,83.33,100,0.573,1,1,1,1,119,358,1092,435,1027,478,505,1366,1638,1344,610,358,275,963,468,1
2023-24,1610612760,OKC,Oklahoma City Thunder,22300664,2024-01-29T00:00:00,OKC vs. MIN,L,48,109.0,109.8,114.3,113.8,-5.3,-4.0,0.6,1.75,17.2,0.188,0.705,0.435,0.13,0.532,0.569,93.1,93.0,77.5,92,0.465,1,1231,1231,1231,119,1607,1163,1421,1557,1551,1747,2230,1422,2205,1101,1448,1396,2241,1556,1
2023-24,1610612760,OKC,Oklahoma City Thunder,22300622,2024-01-24T00:00:00,OKC @ SAS,W,48,135.9,135.9,109.6,111.8,26.3,24.2,0.667,2.25,23.1,0.386,0.689,0.539,0.155,0.656,0.679,103.5,102.5,85.42,103,0.585,1,1,1,1,119,91,997,153,839,872,223,192,1626,541,1718,128,134,521,366,1
2023-24,1610612760,OKC,Oklahoma City Thunder,22300568,2024-01-16T00:00:00,OKC @ LAC,L,48,123.4,124.5,134.6,137.6,-11.1,-13.2,0.714,2.5,22.1,0.293,0.651,0.476,0.128,0.602,0.637,95.0,93.5,77.92,94,0.47,1,1231,1231,1231,119,500,2399,1978,444,615,391,1071,2017,1648,1023,504,451,2197,1506,1
2023-24,1610612760,OKC,Oklahoma City Thunder,22300529,2024-01-11T00:00:00,OKC vs. POR,W,48,129.1,137.6,73.3,75.5,55.8,62.1,0.774,3.15,26.5,0.31,0.743,0.586,0.129,0.645,0.677,106.4,101.5,84.58,101,0.846,1,1,1,1,119,63,1,1,141,272,15,846,954,122,1043,171,142,659,1,1
2023-24,1610612760,OKC,Oklahoma City Thunder,22300467,2024-01-03T00:00:00,OKC @ ATL,L,48,129.7,129.0,131.1,131.8,-1.5,-2.8,0.6,2.31,20.4,0.222,0.625,0.43,0.121,0.648,0.674,107.0,107.0,89.17,107,0.478,1,1231,1231,1231,119,270,2284,1351,1557,809,775,1912,2198,2244,896,153,162,97,1433,1
2023-24,1610612760,OKC,Oklahoma City Thunder,22300419,2023-12-27T00:00:00,OKC vs. NYK,W,48,128.1,127.7,115.2,120.0,13.0,7.7,0.408,5.0,16.0,0.143,0.659,0.407,0.04,0.622,0.647,102.4,100.5,83.75,101,0.543,1,1,1,1,119,319,1660,769,2443,35,2078,2401,1950,2367,5,319,350,851,820,1
2023-24,1610612760,OKC,Oklahoma City Thunder,22300215,2023-11-19T00:00:00,OKC @ POR,W,48,140.8,141.1,90.8,95.8,50.0,45.3,0.571,1.56,20.9,0.375,0.648,0.547,0.189,0.741,0.769,97.7,95.0,79.17,95,0.718,1,1,1,1,119,36,139,12,1830,1841,629,246,2041,441,2249,7,5,1995,11,1
2023-24,1610612760,OKC,Oklahoma City Thunder,22300109,2023-10-30T00:00:00,OKC vs. DET,W,48,118.9,119.2,106.1,108.7,12.8,10.5,0.477,1.4,15.7,0.225,0.714,0.51,0.144,0.608,0.65,104.9,103.5,86.25,104,0.584,1,1,1,1,119,845,768,601,2341,2047,2140,1877,1278,1041,1463,442,316,357,375,1
2023-24,1610612753,ORL,Orlando Magic,22301162,2024-04-10T00:00:00,ORL @ MIL,L,48,99.9,104.2,119.6,121.9,-19.8,-17.7,0.528,1.19,15.3,0.222,0.705,0.461,0.168,0.532,0.562,98.5,95.5,79.58,95,0.402,1,1231,1231,1231,119,1985,1796,2165,2139,2295,2197,1912,1422,1915,1980,1441,1539,1903,2168,1
2023-24,1610612753,ORL,Orlando Magic,22301075,2024-03-30T00:00:00,ORL vs. MEM,W,48,117.9,118.0,88.5,87.1,29.4,30.9,0.737,1.65,20.7,0.171,0.737,0.5,0.17,0.628,0.67,99.8,100.5,83.75,100,0.636,1,1,1,1,119,952,26,67,306,1707,673,2319,1026,1191,2000,276,185,851,120,1
2023-24,1610612753,ORL,Orlando Magic,22300894,2024-03-06T00:00:00,ORL @ WAS,W,48,123.6,122.7,112.6,114.7,11.0,7.9,0.477,1.4,16.2,0.308,0.771,0.563,0.155,0.617,0.659,96.5,96.0,80.0,97,0.551,1,1,1,1,119,612,1245,751,2341,2047,2046,869,612,275,1701,364,255,1823,713,1
2023-24,1610612753,ORL,Orlando Magic,22300821,2024-02-25T00:00:00,ORL @ ATL,L,48,94.0,94.8,110.7,112.4,-16.7,-17.5,0.657,1.15,16.8,0.315,0.74,0.519,0.206,0.5,0.5,98.2,97.0,80.83,97,0.391,1,1231,1231,1231,119,2345,1048,2161,1005,2327,1868,778,977,883,2375,1870,2215,1661,2239,1
2023-24,1610612753,ORL,Orlando Magic,22300778,2024-02-14T00:00:00,ORL vs. NYK,W,48,137.5,137.2,110.4,117.6,27.0,19.6,0.521,2.08,20.8,0.321,0.588,0.494,0.14,0.711,0.73,88.2,85.5,71.25,86,0.627,1,1,1,1,119,77,1469,243,2189,1079,654,701,2359,1360,1335,28,29,2457,150,1
2023-24,1610612753,ORL,Orlando Magic,22300666,2024-01-29T00:00:00,ORL @ DAL,L,48,128.6,130.3,131.1,132.3,-2.5,-2.0,0.6,2.25,19.3,0.298,0.839,0.513,0.121,0.614,0.643,100.1,99.0,82.5,99,0.443,1,1231,1231,1231,119,218,2296,1312,1557,872,1115,1001,101,995,880,399,389,1195,1826,1
2023-24,1610612753,ORL,Orlando Magic,22300607,2024-01-22T00:00:00,ORL vs. CLE,L,48,105.1,106.5,136.0,135.5,-30.9,-29.0,0.735,1.67,19.5,0.244,0.763,0.482,0.161,0.534,0.568,93.4,93.0,77.5,93,0.381,1,1231,1231,1231,119,1844,2363,2377,323,1671,1056,1666,683,1554,1829,1418,1425,2241,2280,1
2023-24,1610612753,ORL,Orlando Magic,22300546,2024-01-13T00:00:00,ORL @ OKC,L,48,100.4,101.0,111.7,114.3,-11.3,-13.3,0.538,1.31,15.7,0.286,0.774,0.539,0.162,0.506,0.529,99.9,98.5,82.08,99,0.442,1,1231,1231,1231,119,2158,1212,1985,2083,2159,2140,1148,586,547,1840,1806,1973,1311,1836,1
2023-24,1610612753,ORL,Orlando Magic,22300476,2024-01-03T00:00:00,ORL @ SAC,L,58,116.5,116.4,113.4,116.9,3.1,-0.6,0.75,1.57,21.0,0.167,0.593,0.402,0.181,0.628,0.663,98.3,96.83,80.69,116,0.474,1,1231,1231,1231,1,1080,1414,1245,230,1813,601,2334,2350,2389,2151,283,226,1745,1461,1
2023-24,1610612753,ORL,Orlando Magic,22300415,2023-12-27T00:00:00,ORL vs. PHI,L,48,95.3,94.8,110.4,115.5,-15.1,-20.6,0.548,1.06,13.7,0.224,0.691,0.471,0.165,0.449,0.514,99.0,97.0,80.83,97,0.429,1,1231,1231,1231,119,2345,1297,2247,2027,2373,2373,1887,1593,1752,1913,2284,2127,1661,1968,1
2023-24,1610612753,ORL,Orlando Magic,22300378,2023-12-21T00:00:00,ORL @ MIL,L,48,110.6,110.7,108.9,113.5,1.7,-2.8,0.578,3.71,18.2,0.25,0.679,0.459,0.068,0.495,0.522,105.8,103.5,86.25,103,0.483,1,1231,1231,1231,119,1534,1131,1348,1785,124,1442,1565,1744,1946,58,1924,2038,357,1382,1
2023-24,1610612753,ORL,Orlando Magic,22300282,2023-12-02T00:00:00,ORL @ BKN,L,48,98.2,101.0,126.9,129.0,-28.7,-28.0,0.686,2.18,17.5,0.228,0.667,0.429,0.11,0.449,0.506,102.3,100.0,83.33,100,0.337,1,1231,1231,1231,119,2162,2192,2360,674,971,1654,1851,1834,2255,610,2285,2181,963,2400,1
2023-24,1610612753,ORL,Orlando Magic,22300226,2023-11-22T00:00:00,ORL vs. DEN,W,48,130.3,130.5,122.4,124.0,7.9,6.6,0.614,2.25,20.0,0.342,0.577,0.478,0.126,0.605,0.658,96.2,95.5,79.58,95,0.562,1,1,1,1,119,213,1928,844,1441,872,868,495,2384,1629,997,476,264,1903,573,1
2023-24,1610612753,ORL,Orlando Magic,22300196,2023-11-15T00:00:00,ORL @ CHI,W,48,97.8,98.0,96.2,95.9,1.5,2.0,0.625,1.33,15.2,0.259,0.692,0.472,0.153,0.439,0.504,97.9,98.0,81.67,98,0.533,1,1,1,1,119,2268,142,1144,1311,2122,2218,1485,1574,1743,1670,2351,2192,1455,924,1
2023-24,1610612753,ORL,Orlando Magic,22300114,2023-10-31T00:00:00,ORL @ LAC,L,48,97.6,98.1,111.2,112.4,-13.6,-14.3,0.605,1.44,16.9,0.188,0.723,0.453,0.154,0.512,0.534,105.3,104.5,87.08,104,0.418,1,1231,1231,1231,119,2260,1055,2039,1515,1998,1832,2230,1178,2027,1679,1707,1908,269,2075,1
2023-24,1610612755,PHI,Philadelphia 76ers,22301140,2024-04-07T00:00:00,PHI @ SAS,W,58,105.3,109.0,104.6,103.3,0.6,5.7,0.596,2.58,18.8,0.238,0.745,0.475,0.098,0.509,0.543,102.1,100.97,84.14,122,0.514,1,1,1,1,1,1664,431,916,1603,554,1285,1753,901,1688,382,1795,1789,841,1103,1
2023-24,1610612755,PHI,Philadelphia 76ers,22301042,2024-03-25T00:00:00,PHI @ SAC,L,48,105.7,107.9,113.3,121.3,-7.6,-13.5,0.529,1.2,14.4,0.375,0.623,0.505,0.169,0.482,0.529,93.1,89.0,74.17,89,0.408,1,1231,1231,1231,119,1763,1761,1996,2133,2283,2308,246,2216,1158,1989,2074,1975,2429,2141,1
2023-24,1610612755,PHI,Philadelphia 76ers,22300896,2024-03-06T00:00:00,PHI vs. MEM,L,48,103.6,111.2,113.7,117.3,-10.2,-6.1,0.641,2.27,16.9,0.391,0.615,0.491,0.112,0.446,0.49,103.2,98.0,81.67,98,0.448,1,1231,1231,1231,119,1497,1452,1588,1153,845,1845,175,2252,1363,673,2304,2286,1455,1762,1
2023-24,1610612755,PHI,Philadelphia 76ers,22300805,2024-02-23T00:00:00,PHI vs. CLE,W,48,106.6,106.1,97.4,100.0,9.2,6.1,0.5,2.0,15.4,0.231,0.827,0.529,0.102,0.511,0.538,98.6,97.5,81.25,98,0.51,1,1,1,1,119,1864,241,872,2252,1161,2180,1826,144,704,443,1750,1870,1551,1141,1
2023-24,1610612755,PHI,Philadelphia 76ers,22300753,2024-02-10T00:00:00,PHI @ WAS,W,48,110.1,112.3,107.4,107.6,2.7,4.6,0.583,2.55,18.3,0.339,0.8,0.545,0.104,0.52,0.54,106.7,105.5,87.92,106,0.526,1,1,1,1,119,1415,678,999,1729,579,1427,552,304,465,482,1624,1843,171,988,1
2023-24,1610612755,PHI,Philadelphia 76ers,22300673,2024-01-30T00:00:00,PHI @ GSW,L,48,110.0,110.3,122.2,121.4,-12.2,-11.1,0.282,0.69,9.1,0.26,0.722,0.453,0.165,0.535,0.568,97.3,97.5,81.25,97,0.377,1,1231,1231,1231,119,1555,1767,1899,2460,2457,2460,1473,1196,2015,1913,1391,1424,1551,2292,1
2023-24,1610612755,PHI,Philadelphia 76ers,22300593,2024-01-20T00:00:00,PHI @ CHA,W,48,97.4,99.0,88.0,90.8,9.4,8.2,0.583,2.1,16.4,0.176,0.784,0.48,0.102,0.453,0.508,100.4,98.0,81.67,98,0.578,1,1,1,1,119,2241,53,732,1729,1058,1973,2290,469,1579,443,2264,2172,1455,422,1
2023-24,1610612755,PHI,Philadelphia 76ers,22300566,2024-01-16T00:00:00,PHI vs. DEN,W,48,134.1,134.0,127.4,131.5,6.7,2.5,0.628,3.38,20.9,0.205,0.609,0.424,0.085,0.664,0.693,94.5,93.0,77.5,94,0.53,1,1,1,1,119,120,2277,1123,1281,197,621,2074,2287,2296,185,108,86,2241,960,1
2023-24,1610612755,PHI,Philadelphia 76ers,22300495,2024-01-06T00:00:00,PHI vs. UTA,L,48,103.7,106.9,113.7,117.6,-10.0,-10.8,0.714,5.0,19.6,0.318,0.6,0.416,0.059,0.438,0.478,105.3,102.0,85.0,102,0.423,1,1231,1231,1231,119,1829,1469,1873,444,35,1019,741,2323,2333,31,2358,2350,585,2030,1
2023-24,1610612755,PHI,Philadelphia 76ers,22300442,2023-12-30T00:00:00,PHI @ CHI,L,48,97.3,100.0,108.0,114.1,-10.8,-14.1,0.667,3.0,18.2,0.276,0.568,0.402,0.087,0.44,0.467,95.9,92.0,76.67,92,0.42,1,1231,1231,1231,119,2180,1189,2031,839,316,1442,1284,2406,2388,212,2341,2397,2331,2052,1
2023-24,1610612755,PHI,Philadelphia 76ers,22300335,2023-12-16T00:00:00,PHI @ CHA,W,48,134.4,137.8,81.3,82.0,53.0,55.8,0.566,3.0,22.2,0.194,0.776,0.553,0.102,0.682,0.707,100.7,99.0,82.5,98,0.769,1,1,1,1,119,57,9,3,1899,316,357,2191,550,353,443,58,56,1195,3,1
2023-24,1610612755,PHI,Philadelphia 76ers,22300232,2023-11-22T00:00:00,PHI @ MIN,L,48,99.8,102.1,109.2,115.5,-9.4,-13.4,0.618,1.4,15.2,0.345,0.692,0.509,0.155,0.431,0.494,100.9,97.0,80.83,97,0.417,1,1231,1231,1231,119,2094,1297,1989,1408,2047,2210,486,1574,1093,1701,2380,2260,1661,2078,1
2023-24,1610612755,PHI,Philadelphia 76ers,22300194,2023-11-15T00:00:00,PHI vs. BOS,L,48,114.2,115.1,124.0,125.8,-9.8,-10.8,0.462,2.0,14.5,0.265,0.688,0.474,0.097,0.524,0.565,94.0,93.0,77.5,93,0.448,1,1231,1231,1231,119,1189,2033,1870,2381,1161,2294,1392,1638,1689,348,1555,1465,2241,1758,1
2023-24,1610612755,PHI,Philadelphia 76ers,22300098,2023-10-29T00:00:00,PHI vs. POR,W,48,120.5,122.3,92.7,95.1,27.7,27.2,0.7,1.75,19.2,0.341,0.7,0.548,0.155,0.555,0.633,105.1,103.0,85.83,103,0.68,1,1,1,1,119,629,128,112,555,1551,1152,501,1469,414,1718,1100,509,429,40,1
2023-24,1610612756,PHX,Phoenix Suns,22301165,2024-04-10T00:00:00,PHX @ LAC,W,48,117.4,120.4,104.4,104.9,13.0,15.5,0.63,2.23,20.0,0.265,0.792,0.539,0.126,0.579,0.61,104.5,103.0,85.83,103,0.563,1,1,1,1,119,765,502,373,1253,903,868,1392,395,547,977,758,769,429,559,1
2023-24,1610612756,PHX,Phoenix Suns,22301010,2024-03-21T00:00:00,PHX vs. ATL,W,48,133.5,134.7,111.9,121.1,21.6,13.7,0.683,1.65,21.4,0.273,0.623,0.488,0.179,0.703,0.745,99.3,95.0,79.17,95,0.578,1,1,1,1,119,109,1738,453,698,1707,531,1315,2216,1449,2127,34,16,1995,425,1
2023-24,1610612756,PHX,Phoenix Suns,22300961,2024-03-15T00:00:00,PHX @ CHA,W,48,111.7,112.6,97.1,101.1,14.6,11.6,0.775,3.1,22.5,0.245,0.734,0.522,0.105,0.523,0.558,97.3,95.0,79.17,95,0.591,1,1,1,1,119,1386,313,542,134,298,309,1648,1070,833,508,1564,1585,1995,325,1
2023-24,1610612756,PHX,Phoenix Suns,22300878,2024-03-03T00:00:00,PHX vs. OKC,L,48,103.9,107.8,112.8,114.6,-9.0,-6.7,0.65,1.18,17.7,0.392,0.736,0.567,0.216,0.516,0.556,105.3,102.5,85.42,102,0.445,1,1231,1231,1231,119,1764,1235,1626,1060,2302,1610,165,1036,239,2409,1667,1622,521,1801,1
2023-24,1610612756,PHX,Phoenix Suns,22300806,2024-02-23T00:00:00,PHX @ HOU,L,48,108.5,106.8,108.6,110.7,-0.1,-3.9,0.605,2.3,15.8,0.328,0.639,0.484,0.097,0.437,0.498,103.2,103.0,85.83,103,0.519,1,1231,1231,1231,119,1835,925,1410,1515,824,2127,630,2120,1534,353,2362,2234,429,1060,1
2023-24,1610612756,PHX,Phoenix Suns,22300787,2024-02-14T00:00:00,PHX vs. DET,W,48,104.2,104.5,89.5,90.9,14.6,13.6,0.8,1.17,18.4,0.283,0.738,0.55,0.216,0.519,0.602,111.5,110.5,92.08,111,0.658,1,1,1,1,119,1976,55,461,68,2314,1395,1196,1008,390,2412,1631,891,11,71,1
2023-24,1610612756,PHX,Phoenix Suns,22300661,2024-01-29T00:00:00,PHX @ MIA,W,48,118.6,122.9,105.0,109.4,13.6,13.5,0.652,3.75,21.4,0.264,0.745,0.5,0.083,0.564,0.581,99.7,96.0,80.0,96,0.58,1,1,1,1,119,592,821,463,1027,120,505,1412,906,1191,170,965,1213,1823,412,1
2023-24,1610612756,PHX,Phoenix Suns,22300612,2024-01-22T00:00:00,PHX vs. CHI,W,48,121.7,121.1,118.7,117.7,3.0,3.3,0.727,4.57,24.2,0.119,0.68,0.424,0.074,0.6,0.622,94.8,95.5,79.58,95,0.545,1,1,1,1,119,719,1474,1070,367,55,109,2439,1731,2293,94,524,619,1903,781,1
2023-24,1610612756,PHX,Phoenix Suns,22300511,2024-01-08T00:00:00,PHX @ LAC,L,48,112.4,114.4,140.6,140.8,-28.3,-26.4,0.447,1.21,13.9,0.195,0.611,0.39,0.144,0.558,0.618,98.4,97.5,81.25,97,0.355,1,1231,1231,1231,119,1230,2423,2338,2410,2271,2351,2185,2279,2423,1478,1055,665,1551,2354,1
2023-24,1610612756,PHX,Phoenix Suns,22300456,2024-01-01T00:00:00,PHX vs. POR,W,48,107.4,107.9,86.8,87.1,20.5,20.8,0.632,1.5,17.4,0.277,0.8,0.546,0.158,0.544,0.577,101.4,101.0,84.17,101,0.611,1,1,1,1,119,1757,26,207,1227,1899,1686,1268,304,447,1783,1268,1293,741,209,1
2023-24,1610612756,PHX,Phoenix Suns,22300317,2023-12-13T00:00:00,PHX vs. BKN,L,48,119.3,117.9,120.1,124.7,-0.8,-6.8,0.7,2.33,20.3,0.364,0.745,0.568,0.126,0.53,0.584,95.2,94.0,78.33,95,0.509,1,1231,1231,1231,119,963,1972,1635,555,779,793,311,906,228,997,1477,1175,2147,1143,1
2023-24,1610612756,PHX,Phoenix Suns,22300288,2023-12-02T00:00:00,PHX vs. MEM,W,48,108.5,113.7,103.3,105.8,5.2,7.9,0.667,1.41,16.8,0.353,0.708,0.525,0.167,0.488,0.569,106.2,102.5,85.42,102,0.565,1,1,1,1,119,1299,564,754,839,2035,1881,398,1361,774,1937,2026,1401,521,538,1
2023-24,1610612756,PHX,Phoenix Suns,22300236,2023-11-22T00:00:00,PHX vs. GSW,W,48,119.6,123.0,106.7,113.9,12.8,9.1,0.647,1.47,16.3,0.271,0.642,0.465,0.15,0.52,0.622,105.3,100.5,83.75,100,0.558,1,1,1,1,119,585,1170,676,1089,1964,1997,1349,2102,1849,1605,1627,616,851,623,1
2023-24,1610612756,PHX,Phoenix Suns,22300140,2023-11-05T00:00:00,PHX @ DET,W,48,116.8,121.2,106.9,108.2,9.9,13.0,0.674,1.61,19.9,0.409,0.756,0.584,0.182,0.547,0.608,101.0,98.5,82.08,99,0.59,1,1,1,1,119,708,718,486,785,1763,921,105,781,127,2152,1219,812,1311,332,1
2023-24,1610612757,POR,Portland Trail Blazers,22301183,2024-04-12T00:00:00,POR vs. HOU,L,48,108.3,109.2,116.2,118.4,-7.9,-9.2,0.541,2.86,14.7,0.322,0.714,0.5,0.071,0.453,0.496,99.3,98.0,81.67,98,0.441,1,1231,1231,1231,119,1652,1536,1791,2070,411,2267,698,1278,1191,77,2267,2245,1455,1845,1
2023-24,1610612757,POR,Portland Trail Blazers,22301026,2024-03-23T00:00:00,POR vs. DEN,L,48,108.3,113.3,113.4,115.2,-5.1,-1.9,0.628,1.69,18.8,0.365,0.571,0.472,0.163,0.516,0.552,101.5,98.5,82.08,98,0.487,1,1231,1231,1231,119,1340,1274,1300,1281,1651,1286,303,2393,1731,1891,1675,1672,1311,1342,1
2023-24,1610612757,POR,Portland Trail Blazers,22300960,2024-03-14T00:00:00,POR vs. NYK,L,48,96.8,96.9,106.7,109.4,-9.8,-12.5,0.559,1.06,14.7,0.294,0.66,0.475,0.188,0.47,0.511,97.2,96.0,80.0,96,0.446,1,1231,1231,1231,119,2296,821,1949,1949,2380,2264,1044,1920,1673,2229,2168,2150,1823,1793,1
2023-24,1610612757,POR,Portland Trail Blazers,22300923,2024-03-09T00:00:00,POR vs. TOR,W,53,120.1,119.6,106.9,111.3,13.2,8.3,0.633,2.07,19.7,0.364,0.694,0.519,0.14,0.553,0.584,98.2,96.45,80.38,107,0.536,1,1,1,1,17,814,965,724,1222,1142,966,311,1558,883,1376,1123,1177,1817,883,1
2023-24,1610612757,POR,Portland Trail Blazers,22300868,2024-03-02T00:00:00,POR @ MEM,W,53,95.1,99.1,88.9,92.6,6.2,6.5,0.59,1.0,15.6,0.309,0.719,0.518,0.213,0.484,0.522,101.9,97.81,81.51,108,0.494,1,1,1,1,17,2222,79,851,1677,2401,2149,861,1239,908,2401,2045,2041,1545,1282,1
2023-24,1610612757,POR,Portland Trail Blazers,22300668,2024-01-29T00:00:00,POR vs. PHI,W,48,131.6,134.0,103.7,107.2,28.0,26.8,0.63,2.23,20.7,0.359,0.638,0.512,0.134,0.619,0.672,99.5,97.0,80.83,97,0.651,1,1,1,1,119,121,658,120,1253,903,681,350,2122,1007,1182,347,175,1661,89,1
2023-24,1610612757,POR,Portland Trail Blazers,22300623,2024-01-24T00:00:00,POR @ HOU,W,53,127.4,130.5,126.4,126.0,1.0,4.5,0.62,2.58,20.3,0.388,0.783,0.579,0.114,0.587,0.631,95.7,94.64,78.87,105,0.514,1,1,1,1,17,216,2037,1005,1384,554,817,183,485,150,720,653,520,2079,1107,1
2023-24,1610612757,POR,Portland Trail Blazers,22300538,2024-01-12T00:00:00,POR @ MIN,L,48,91.2,93.9,117.7,117.2,-26.5,-23.2,0.6,0.9,13.7,0.259,0.744,0.462,0.202,0.455,0.506,100.3,99.0,82.5,99,0.313,1,1231,1231,1231,119,2361,1429,2297,1557,2442,2368,1485,948,1889,2353,2256,2180,1195,2430,1
